vehicle_id,timestamp,day_of_week,hour,minute,source_junction,destination_junction,distance,lane_count,vehicle_speed,congestion_score,signal_phase,travel_time
63650,63757,6,1,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.76,1.5,0,32.0
63721,63760,6,1,42,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,23.34,1.5,0,38.0
63588,63777,6,1,42,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,5.73,51.71,1,120.0
63623,63800,6,1,43,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,7.49,0.0,2,112.0
63633,63805,6,1,43,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1467.44,1,11.9,15.9,6,106.0
63746,63821,6,1,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.06,16.66,0,5.0
63691,63834,6,1,43,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,10.96,0.0,0,98.0
63751,63839,6,1,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.23,0.75,0,68.0
63733,63843,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.92,1.5,0,45.0
63738,63845,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.36,1.5,0,41.0
63759,63846,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.13,1.5,0,40.0
63736,63848,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.68,1.5,0,37.0
63783,63850,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.76,1.5,0,22.0
63746,63869,6,1,44,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.27,0.0,0,48.0
63644,63872,6,1,44,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.07,0.0,0,143.0
63802,63884,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.89,3.0,0,44.0
63792,63887,6,1,44,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,26.32,3.0,1,31.0
63828,63891,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.83,2.25,1,5.0
63794,63897,6,1,44,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,14.21,0.0,0,102.0
63818,63898,6,1,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.47,2.25,2,5.0
63733,63901,6,1,45,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,4.95,13.63,1,58.0
63886,63958,6,1,45,cluster_3650501033_3650501039,3673163458,539.16,2,3.1,0.75,2,61.0
63915,63964,6,1,46,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,27.15,0.75,0,27.0
63893,63968,6,1,46,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.6,0.75,0,28.0
63905,63974,6,1,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.23,1.5,0,22.0
63886,63976,6,1,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.38,1.5,0,18.0
63938,63988,6,1,46,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,11.76,8.96,1,30.0
63949,64009,6,1,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.15,30.47,2,5.0
63921,64010,6,1,46,3673163458,cluster_3650501033_3650501039,620.33,1,13.36,38.92,6,66.0
63891,64019,6,1,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.59,61.09,2,49.0
63940,64024,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.75,76.58,2,13.0
63808,64025,6,1,47,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,6.06,0.0,0,126.0
63908,64036,6,1,47,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3713300479,967.78,1,6.58,0.0,0,83.0
63962,64045,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.85,3.75,0,16.0
63952,64049,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.31,3.75,0,13.0
63980,64065,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.72,1.5,0,54.0
63918,64067,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.6,1.5,0,53.0
64003,64069,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.58,1.5,0,7.0
63982,64071,6,1,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.7,4.5,0,4.0
64024,64072,6,1,47,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,26.05,4.5,0,28.0
63903,64093,6,1,48,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.57,0.0,0,148.0
64029,64109,6,1,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.12,6.29,2,52.0
64082,64132,6,1,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.29,57.64,3,15.0
64041,64139,6,1,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.58,57.64,0,15.0
63950,64140,6,1,49,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1534.39,1,7.29,0.0,2,110.0
64052,64154,6,1,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.06,1.5,0,45.0
64098,64156,6,1,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.92,1.5,0,37.0
64054,64158,6,1,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.38,1.5,0,6.0
64003,64162,6,1,49,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.31,0.0,0,93.0
64068,64165,6,1,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.82,3.75,0,5.0
64045,64172,6,1,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.81,3.75,0,5.0
64125,64184,6,1,49,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,29.08,3.75,0,28.0
64041,64196,6,1,49,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,3.59,0.0,2,57.0
64031,64199,6,1,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.98,2.25,1,58.0
64101,64201,6,1,50,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.36,3.0,1,50.0
64126,64205,6,1,50,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.94,3.0,2,26.0
64059,64245,6,1,50,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.89,55.69,3,58.0
64141,64247,6,1,50,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.54,55.69,3,42.0
64045,64273,6,1,51,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.15,0.0,0,101.0
64031,64275,6,1,51,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,10.36,0.0,0,76.0
64216,64292,6,1,51,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.02,7.83,0,61.0
64174,64296,6,1,51,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.17,7.83,0,51.0
64195,64308,6,1,51,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,906.97,2,25.93,1.5,0,99.0
64163,64308,6,1,51,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.4,1.5,0,29.0
64223,64310,6,1,51,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.81,1.5,0,25.0
64198,64312,6,1,51,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.99,3.0,0,6.0
64240,64314,6,1,51,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.81,3.0,0,5.0
64186,64339,6,1,52,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.04,8.96,2,47.0
64190,64341,6,1,52,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.22,19.46,2,47.0
64284,64365,6,1,52,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,906.97,2,14.11,79.5,0,73.0
64335,64373,6,1,52,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.99,1.5,0,14.0
64256,64376,6,1,52,3673163458,3713300768,47.1,1,7.36,0.0,2,46.0
64225,64380,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.77,1.5,0,47.0
64290,64382,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.81,1.5,0,6.0
64291,64384,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.65,1.5,0,5.0
64298,64391,6,1,53,cluster_3650501033_3650501039,3673163458,539.16,2,10.65,18.88,0,86.0
64251,64394,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.61,3.0,2,5.0
64298,64395,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.58,3.0,2,4.0
64313,64409,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.62,4.5,0,40.0
64225,64431,6,1,53,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.19,0.75,0,51.0
64195,64433,6,1,53,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,10.3,0.0,6,125.0
64348,64436,6,1,53,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.35,2.25,2,16.0
64393,64440,6,1,54,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.11,2.25,2,28.0
64423,64452,6,1,54,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,13.18,38.57,2,28.0
64336,64455,6,1,54,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.64,38.57,2,59.0
64353,64456,6,1,54,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.84,38.57,2,27.0
64358,64457,6,1,54,3673163458,3713300768,47.1,1,7.13,0.0,2,5.0
64412,64461,6,1,54,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.6,58.26,2,6.0
64352,64466,6,1,54,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,14.41,23.75,0,83.0
64399,64501,6,1,55,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.81,2.32,0,56.0
64448,64507,6,1,55,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,11.76,2.32,0,39.0
64406,64525,6,1,55,3673163458,3713300768,47.1,1,7.81,0.0,2,12.0
64446,64544,6,1,55,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.84,0.75,0,36.0
64399,64552,6,1,55,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,4.77,0.0,1,51.0
64555,64583,6,1,56,3691364000,3786062250,84.76,1,11.62,0.0,0,12.0
64496,64590,6,1,56,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.59,28.17,2,61.0
64526,64608,6,1,56,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.58,0.75,0,14.0
64515,64634,6,1,57,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.97,6.05,2,48.0
64525,64637,6,1,57,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.16,6.05,2,43.0
64485,64651,6,1,57,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,6.28,11.72,6,119.0
64560,64679,6,1,57,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.39,58.42,2,38.0
64662,64690,6,1,58,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.45,71.57,3,17.0
64584,64695,6,1,58,3778150947,3713300479,973.62,1,6.57,0.0,0,102.0
64530,64698,6,1,58,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,6.9,0.0,3,81.0
64625,64699,6,1,58,cluster_3650501033_3650501039,3673163458,539.16,2,6.99,0.0,2,63.0
64639,64711,6,1,58,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,26.61,9.5,0,29.0
64625,64724,6,1,58,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.05,11.85,2,25.0
64684,64733,6,1,58,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,12.7,20.54,2,31.0
64578,64739,6,1,58,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.69,20.54,2,5.0
64654,64752,6,1,59,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.96,43.18,2,5.0
64698,64756,6,1,59,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.44,43.18,2,5.0
64558,64766,6,1,59,3786062250,cluster_3650501033_3650501039,1912.87,1,8.53,0.0,0,163.0
64666,64772,6,1,59,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,11.39,3.0,0,44.0
64686,64776,6,1,59,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.52,3.0,0,28.0
64734,64808,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.91,16.03,2,50.0
64704,64810,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.91,16.03,2,24.0
64742,64812,6,2,0,3673163458,3713300768,47.1,1,7.91,0.0,2,4.0
64748,64812,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.9,21.12,2,7.0
64791,64821,6,2,0,3691364000,3786062250,84.76,1,12.17,3.25,0,13.0
64783,64822,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.49,40.68,2,5.0
64751,64823,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.23,40.68,2,4.0
64752,64827,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.71,40.68,2,6.0
64721,64828,6,2,0,3691364000,3691363982,100.15,1,6.84,0.0,0,10.0
64731,64839,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.56,53.98,0,48.0
64660,64841,6,2,0,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,5.25,17.42,3,126.0
64728,64843,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,10.93,5.25,0,28.0
64755,64845,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.07,5.25,0,28.0
64789,64850,6,2,0,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.75,5.25,0,12.0
64578,64869,6,2,1,cluster_3673120471_3778155308_8865441836_8865441838,cluster_13329900199_13329917155_13430754915_13430754916_#3more,890.37,1,25.02,0.75,0,130.0
64654,64871,6,2,1,cluster_3673120471_3778155308_8865441836_8865441838,cluster_13329900199_13329917155_13430754915_13430754916_#3more,890.37,1,23.45,1.5,0,119.0
64669,64873,6,2,1,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1467.44,1,12.24,0.0,6,100.0
64704,64882,6,2,1,cluster_3673120471_3778155308_8865441836_8865441838,3778150947,470.67,2,4.27,0.0,0,72.0
64815,64882,6,2,1,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,26.12,1.5,0,30.0
64750,64884,6,2,1,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.45,1.5,0,51.0
64735,64886,6,2,1,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.7,1.5,0,51.0
64790,64888,6,2,1,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.31,1.5,0,7.0
64841,64893,6,2,1,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,20.38,2.25,0,32.0
64836,64898,6,2,1,3673163458,3713300768,47.1,1,6.66,0.0,2,3.0
64830,64915,6,2,1,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.18,2.25,0,36.0
64794,64929,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.07,0.75,1,58.0
64832,64931,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.23,1.5,1,58.0
64796,64933,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.58,1.5,2,48.0
64842,64935,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.22,1.5,2,28.0
64862,64936,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.68,1.5,2,18.0
64888,64956,6,2,2,3691364000,3786062250,84.76,1,12.93,2.0,0,12.0
64872,64961,6,2,2,3691364000,3786062250,84.76,1,13.74,0.98,0,12.0
64885,64974,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.45,52.06,3,37.0
64876,64976,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.34,52.06,3,28.0
64913,64978,6,2,2,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.6,52.06,0,7.0
64891,64980,6,2,3,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.13,52.06,0,6.0
64912,64983,6,2,3,3691364000,3691363982,100.15,1,5.73,0.0,0,11.0
64959,64984,6,2,3,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.91,6.39,0,4.0
64824,64995,6,2,3,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.4,3.75,0,5.0
64943,64997,6,2,3,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.55,3.75,0,5.0
64862,65003,6,2,3,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,3.87,0.0,2,67.0
64958,65013,6,2,3,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.58,4.5,0,17.0
64939,65017,6,2,3,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.33,4.5,0,28.0
64929,65033,6,2,3,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.79,3.0,0,15.0
64999,65035,6,2,3,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,26.03,3.0,0,35.0
64842,65049,6,2,4,cluster_3673120471_3778155308_8865441836_8865441838,3713300479,891.78,1,8.75,24.91,2,114.0
64896,65052,6,2,4,3673163458,3713300768,47.1,1,8.12,0.0,0,51.0
64914,65056,6,2,4,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.01,6.19,2,44.0
64903,65058,6,2,4,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.0,6.19,2,6.0
65015,65065,6,2,4,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.26,9.21,0,5.0
64925,65099,6,2,4,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.32,1.5,2,51.0
64976,65101,6,2,5,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.65,18.12,2,15.0
65041,65111,6,2,5,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,17.59,17.04,2,31.0
64990,65115,6,2,5,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,13.77,17.04,2,111.0
65004,65144,6,2,5,3673163458,3713300768,47.1,1,6.79,0.0,0,42.0
65031,65144,6,2,5,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.69,0.75,0,55.0
65008,65148,6,2,5,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.84,0.75,0,7.0
65069,65155,6,2,5,3673163458,3713300768,47.1,1,8.25,20.2,2,3.0
65015,65156,6,2,5,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,12.24,0.0,0,91.0
65053,65160,6,2,6,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.96,1.5,1,4.0
65098,65171,6,2,6,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,27.56,3.0,0,28.0
65112,65175,6,2,6,cluster_3673120471_3778155308_8865441836_8865441838,3713300479,552.1,1,5.91,0.0,0,62.0
65122,65178,6,2,6,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.5,3.0,0,4.0
65062,65189,6,2,6,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.52,1.5,1,55.0
65108,65191,6,2,6,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.21,3.75,1,43.0
65008,65195,6,2,6,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,8.59,0.0,0,47.0
65149,65197,6,2,6,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,16.1,3.75,2,31.0
